id,project_reference,identifier,version,created_on,category_id,active,uuid
292,1859,19543,6,2019-03-30,3,true,dae1bb32-2789-4ac3-a2ac-be9f842cb03e
293,1809,19194,1,2019-03-30,3,false,624d3a01-0f28-4135-a42d-817fca30fe65
294,1403,19194,2,2019-03-30,4,false,27f5155c-b250-480f-a252-bf338a60506c
295,1034,19194,3,2019-03-30,3,true,621c7a51-d3f5-4c13-a224-3b8d2bf2fe12
296,1667,15740,1,2019-03-30,3,false,67364e03-8892-400e-b34f-75ad07d088de
297,1755,15740,2,2019-03-30,3,false,850f122a-3d90-4bbe-869b-b2d12ba62e09
298,1755,15740,3,2019-03-30,4,false,f953b7cb-4088-4a91-af21-407b3445b5e4
299,1789,15740,4,2019-03-30,4,false,4bd58f24-3e62-4335-aa01-defefbb3a0d5
300,1902,15740,5,2019-03-30,4,false,b814c908-13cc-45c7-b3b3-9db6f2cae536
301,1789,15740,6,2019-03-30,3,true,389fc481-3527-4f99-baf8-84fa4da32acb
302,1295,14038,1,2019-03-30,4,false,177b513c-bd1e-4084-b674-2a0fdb77fb81
303,1674,14038,2,2019-03-30,4,false,e46e9bbc-39e8-4a49-8dc7-b4f38b545ac6
304,1809,14038,3,2019-03-30,3,false,480b2e3e-e545-46ed-a228-a6e71d0c0745
305,1070,14038,4,2019-03-30,2,false,2a3c0b6d-f001-4326-8cbd-24ee43849de3
306,1859,14038,5,2019-03-30,4,false,6a6ac23a-1fba-4b09-a376-17505adfb991
307,1295,14038,6,2019-03-30,1,false,60d9565d-bc1c-459e-bd00-aa080e600617
308,1317,14038,7,2019-03-30,1,false,d5bf6427-5ef7-4e5a-98b7-889dbc70e961
309,1755,14038,8,2019-03-30,4,false,b4846322-61e9-4bef-9721-470144542ee0
310,1463,14038,9,2019-03-30,4,true,05e3ac85-ee13-4d80-9481-fd9eb09efdc8
311,1317,14038,10,2019-03-30,3,false,51f52752-e43b-4ab2-9cea-de55545c82d4
312,1674,14262,1,2019-03-30,2,false,de1883be-100b-4f83-999a-4f71c9c4e3aa
313,1434,14262,2,2019-03-30,4,false,08921c7c-8b3b-4efb-be64-09af99f0e7e1
314,1927,14262,3,2019-03-30,4,false,0a3d4f54-2972-46e3-ab7c-eb3210179476
315,1927,14262,4,2019-03-30,1,false,b67a1a26-df79-4525-b5a9-fb2efb94b9a2
316,1667,14262,5,2019-03-30,3,false,c87f0cfa-54dd-4887-b112-78028eaf74a9
317,1789,14262,6,2019-03-30,4,false,00ab0f29-00aa-417a-ab9c-97a71e0bb359
318,1034,14262,7,2019-03-30,1,false,785a1e4f-1eff-41fe-a43e-d5738070742f
319,1399,14262,8,2019-03-30,3,false,6baeab1e-77fb-4a7b-807d-d576a63d90aa
320,1809,14262,9,2019-03-30,2,true,d9cc948e-60dd-4a9c-960b-780d6d6ad6a4
321,1960,14262,10,2019-03-30,1,false,058a4b7b-b1d4-4a28-8f4a-f72e588441a5
322,1674,10580,1,2019-03-30,1,false,15b0018c-e814-4fdc-a226-3fe78e6acb5b
323,1796,10580,2,2019-03-30,2,false,45556e75-3afd-4200-b4a3-97cb9d7fbafc
324,1403,10580,3,2019-03-30,4,true,a95ca580-a05b-49b4-b4eb-ae3516d5420e
325,1295,17258,1,2019-03-30,3,false,2de57fa4-21bc-41df-825f-8eb4e41b16d5
326,1960,17258,2,2019-03-30,4,false,34a77eeb-5bda-44b8-801d-28340ff31dc2
327,1463,17258,3,2019-03-30,1,false,adcd3621-6d7f-45ad-9350-6dfb420d7133
328,1034,17258,4,2019-03-30,4,false,c3906dc1-f593-4e2e-9ec4-149e5422861e
329,1859,17258,5,2019-03-30,4,false,854cd49e-2eca-40e7-a524-6f77531f3709
330,1927,17258,6,2019-03-30,2,false,f63851ea-70e5-4c22-bba7-9c5477e15452
331,1960,17258,7,2019-03-30,1,false,3cbbca2c-4a89-44a8-8673-ac7ed7d8add1
332,1295,17258,8,2019-03-30,3,false,c98eb1a7-3f4f-4ad5-b235-c97c8f5ebe01
333,1403,17258,9,2019-03-30,4,true,1dc862b3-e3e5-424f-9f2e-b8a9387e5dbf
334,1667,16408,1,2019-03-30,3,false,01038a77-f6b2-4a02-b9ff-590571098bd7
335,1295,16408,2,2019-03-30,3,false,964b48de-7238-4d3b-aebe-2c1887f23927
336,1667,16408,3,2019-03-30,3,false,312044e7-e3d9-49a9-a611-a4df455c9ba8
337,1034,16408,4,2019-03-30,3,false,192aa4e8-def3-459e-89bc-7762fe2a2e8a
338,1434,16408,5,2019-03-30,2,false,27e1f73e-edbb-43ee-bdfc-4b1f5d7724dd
339,1463,16408,6,2019-03-30,1,false,429c9bb6-c742-4e46-b13b-24e023cc9e10
340,1690,16408,7,2019-03-30,3,true,ed6ab812-aeea-49a0-a90d-6516121a2da7
341,1809,16898,1,2019-03-30,2,false,a488c11b-414e-4995-b3c2-bc26f5cd56af
342,1596,16898,2,2019-03-30,4,false,0400f59d-fd09-44dd-abd6-bfeb8aaabf23
343,1463,16898,3,2019-03-30,1,false,04dfa211-975c-4f64-997f-ab5fc0084d85
344,1070,16898,4,2019-03-30,2,false,e05ae692-3504-4d0a-b6ce-28acdafcb3a3
345,1796,16898,5,2019-03-30,4,false,6b146889-84bb-42e4-8294-f2b7603b03d3
346,1954,16898,6,2019-03-30,3,false,94f43a32-ad74-4a21-9622-d32064e7e5a3
347,1796,16898,7,2019-03-30,2,false,169b48d6-50ba-4264-9aa9-b3a6cd845362
348,1128,16898,8,2019-03-30,2,true,927d6f89-0bdb-484b-8507-82e05869506b
349,1399,17295,1,2019-03-30,2,false,cc3dcb5f-05aa-44e4-8d82-2deb01e1b92d
350,1674,17295,2,2019-03-30,2,false,fe2579b9-f68a-48dd-a10c-a1be810087d9
351,1295,17295,3,2019-03-30,3,false,5c551d98-d22d-43ae-a0e0-fb9c78260399
352,1796,17295,4,2019-03-30,2,false,9bae78a4-32e3-48d3-b258-170a8f63f8de
353,1859,17295,5,2019-03-30,2,true,7c7a0e2c-68f9-4fb2-9c0a-7cd10d094e2e
354,1399,18655,1,2019-03-30,3,false,42011f00-26d0-42c9-8da5-1c030883dd0c
355,1463,18655,2,2019-03-30,3,false,b7eb27e7-89a7-4464-964e-3a2620d45a73
356,1070,18655,3,2019-03-30,1,false,3c57f0c6-ebd0-43fb-a5aa-b56dec0aa78d
357,1902,18655,4,2019-03-30,2,false,8f240fb6-592f-40ca-b1d5-200cd77ccf85
358,1463,18655,5,2019-03-30,4,false,a86b9120-c1b0-4fe1-b7b8-71cf2688a4c6
359,1070,18655,6,2019-03-30,3,false,da6f77ad-b4ed-4b4e-9819-2ae67d4eaa9f
360,1039,18655,7,2019-03-30,3,false,233f808d-6bb9-414c-bb95-c93aa16f0c5a
361,1960,18655,8,2019-03-30,4,true,427eac67-e769-4d74-9cb9-920d71cd2418
362,1690,12665,1,2019-03-30,2,false,c45fe04c-d6b9-4940-acce-4fdc8b7034bc
363,1859,12665,2,2019-03-30,4,false,13d4747c-a899-45f1-b908-bf187dea8171
364,1399,12665,3,2019-03-30,3,false,e19dfbc3-5ce0-4135-bbdf-aada32726e82
365,1927,12665,4,2019-03-30,2,false,5cdf6910-f756-40ab-aa21-3f11f9f269cb
366,1403,12665,5,2019-03-30,3,false,5867a824-1539-4808-b8db-c8a8ae655fc0
367,1690,12665,6,2019-03-30,4,false,ca45a41a-9d1b-461a-906f-252d709c4eb5
368,1295,12665,7,2019-03-30,4,true,7cba359a-68f6-476f-9d06-8674c2bdeb5d
369,1954,18931,1,2019-03-30,1,false,2b132076-83c6-4287-bde5-f979508e3d3c
370,1250,18931,2,2019-03-30,2,false,383cd973-da1f-450a-b246-8e7a44b52563
371,1701,18931,3,2019-03-30,1,false,145b979e-22ca-410a-86d4-3d92832d8fac
372,1859,18931,4,2019-03-30,2,false,94ff3869-a4c8-4070-9962-32d9c5bf8f4c
373,1070,18931,5,2019-03-30,1,false,f0aa091b-5542-4005-a080-2b786aea3fde
374,1128,18931,6,2019-03-30,3,false,99d1d82d-77bf-4e99-8142-8d8726fbbc09
375,1317,18931,7,2019-03-30,4,false,19ae59ea-9c0a-4d0c-9283-25e65350c109
376,1701,18931,8,2019-03-30,2,false,7c1495c1-ce6e-4aab-bca9-1ad550f5de26
377,1434,18931,9,2019-03-30,2,true,0469d746-fe06-4f2c-bf22-182b33be3c40
378,1789,18931,10,2019-03-30,3,false,bbad1f21-6e2a-475a-af52-c439464d772b
379,1927,17160,1,2019-03-30,1,false,b27a02a3-e6eb-4e23-a3dc-b6fccc335272
380,1128,17160,2,2019-03-30,3,false,b93f7607-8f8e-4b50-9d1d-5d1d04c31c6c
381,1039,17160,3,2019-03-30,3,false,9c2d4cdc-e262-4c93-b6df-4324e2d4edef
382,1954,17160,4,2019-03-30,4,false,f4f7724f-af25-4e70-a5e9-6cc2a6dff460
383,1701,17160,5,2019-03-30,1,false,40a51a38-21c0-46b0-b1f3-0c22d962073b
384,1927,17160,6,2019-03-30,1,false,bbd8771c-6b3c-4433-afec-013e9526156e
385,1796,17160,7,2019-03-30,4,false,8b8f5e40-557a-4761-a474-e3b0281a47f6
386,1701,17160,8,2019-03-30,1,false,44e79986-8f79-45a9-b48c-7a3a91707bbf
387,1859,17160,9,2019-03-30,2,true,50960176-1254-48a7-8f48-f84349fc5e33
388,1250,10216,1,2019-03-30,4,false,ef1d47f0-3a4f-433e-8f26-4c2eb0db1092
389,1403,10216,2,2019-03-30,4,false,53dd9628-e12a-4e00-b25a-7c87c0fe819a
390,1250,10216,3,2019-03-30,4,false,406fd309-5bbc-409e-90d7-e3cc2b947125
391,1809,10216,4,2019-03-30,2,false,27c04ff1-e143-4a8a-9827-398e42c3e11d
392,1295,10216,5,2019-03-30,1,false,7b83eb04-85c1-4159-837d-7718656e47cb
393,1317,10216,6,2019-03-30,2,false,b2a14826-6f4a-45a1-aeec-a62becbc2a10
394,1434,10216,7,2019-03-30,2,false,fa84715c-d101-4b33-827d-44e7120587a8
395,1809,10216,8,2019-03-30,2,true,ff0e2993-49a7-4a2c-8b13-7de3805986bd
396,1960,16582,1,2019-03-30,1,false,e1aef53e-0671-4d34-a017-0d7c7048575e
397,1463,16582,2,2019-03-30,2,false,eddd166b-e160-4ed0-8fc2-7f0cae04b94c
398,1667,16582,3,2019-03-30,4,false,3592bfc5-ecc4-4ed1-8661-55909cf0f9c3
399,1690,16582,4,2019-03-30,3,false,90c140a7-74f4-41c5-81fe-dd0f835ae679
400,1927,16582,5,2019-03-30,3,false,64108172-79cd-4f6e-aa4b-dc3f3a26bce4
401,1434,16582,6,2019-03-30,2,false,50d5e155-470a-4a10-a95b-a8b23b1a14f7
402,1667,16582,7,2019-03-30,2,false,2713ef62-32d7-4110-b1a4-fc154c3e6f59
403,1434,16582,8,2019-03-30,2,false,083fb48d-9a8a-4362-b85f-bb9d2dcf7c9d
404,1674,16582,9,2019-03-30,3,true,17ed694e-479a-4fc3-8a69-e997d589a102
405,1809,12995,1,2019-03-30,3,false,594f5525-856f-4dba-bce6-ed503954c290
406,1128,12995,2,2019-03-30,2,false,e4792ed0-b20d-4437-9167-f9f52abae1af
407,1755,12995,3,2019-03-30,4,false,aa1a7369-5c6b-432a-93d5-20436abdc8e7
408,1399,12995,4,2019-03-30,2,false,94fdb65c-bf3d-4c31-8151-99d8b19242dd
409,1317,12995,5,2019-03-30,1,false,38644bb1-92cf-472c-b6fd-45ce3d458ceb
410,1902,12995,6,2019-03-30,4,false,de07eea6-e179-4a2a-b48e-0f7b19ca04c7
411,1399,12995,7,2019-03-30,3,true,5dd0cb0e-c9ed-4a15-a526-eba7ce56fdc2
412,1295,11157,1,2019-03-30,3,false,8a49da21-cbdf-4ee3-a509-7c133be1fc7a
413,1434,11157,2,2019-03-30,3,false,2b04a33c-a4ec-4019-8e4c-02574df1f834
414,1809,11157,3,2019-03-30,4,false,a12edb3e-4e8b-4a92-a87e-f890f7b2a6fc
415,1403,11157,4,2019-03-30,2,false,0d44c4e3-5d4e-4bb1-ac2a-5758d7c6ab96
416,1463,11157,5,2019-03-30,4,false,4e7c082d-d163-4a2d-b1c7-8ef4a3a104a6
417,1701,11157,6,2019-03-30,1,true,0cd59f54-dc78-49ad-a06c-4031c11fc619
418,1596,19748,1,2019-03-30,3,false,92cc6d19-1060-4997-a027-106650ddc1c9
419,1809,19748,2,2019-03-30,4,false,cb445342-8c3d-4e55-b6a4-dfe93507b41f
420,1667,19748,3,2019-03-30,3,false,0b18fce1-7f76-4010-83eb-bb12ee1f7639
421,1674,19748,4,2019-03-30,3,false,3215bfbf-0947-4d79-9577-8a53a6126210
422,1128,19748,5,2019-03-30,4,false,2bf6ac91-400f-4a17-aab6-a1931c84d25d
423,1295,19748,6,2019-03-30,2,false,bb6bf4b1-926d-44c1-8dca-0d49890ef461
424,1960,19748,7,2019-03-30,3,false,2bfe49b9-67a7-4213-a4cb-cbd1e2ceed57
425,1690,19748,8,2019-03-30,4,true,8810c045-b378-4935-b338-57b526fbf27b
426,1128,11508,1,2019-03-30,3,false,8d0f4d10-703d-4bda-9f56-56f72d8d2803
427,1789,11508,2,2019-03-30,2,false,155517ce-10fe-4eb7-ab02-127c5e67f230
428,1809,11508,3,2019-03-30,4,false,30122415-4286-46b9-89d0-fd90c47887f8
429,1295,11508,4,2019-03-30,1,false,5bd70512-8717-4787-9c13-f3a7e81208a2
430,1789,11508,5,2019-03-30,4,false,f08ea54b-cf49-46e3-85c6-7124bdbca505
431,1701,11508,6,2019-03-30,2,false,6f838784-28ed-4118-a02a-8625e56ba89b
432,1690,11508,7,2019-03-30,1,false,a21e006a-dad8-4dfc-8c26-41c6369cdcd7
433,1960,11508,8,2019-03-30,1,false,d65923bf-0800-4bd6-9f0c-8e9ec3c7ff33
434,1034,11508,9,2019-03-30,3,true,519f5a5d-2396-4d07-a668-659a99dfca8c
435,1128,11508,10,2019-03-30,4,false,57441097-e8b8-4147-86c2-fd90d73ca584
436,1070,19249,1,2019-03-30,3,false,c9f9cf79-7909-4008-99b2-2d60753f4864
437,1596,19249,2,2019-03-30,4,false,b577aa9a-397b-4ab0-8376-04944238b879
438,1667,19249,3,2019-03-30,3,false,7433ea1c-3237-448a-bee6-6cde44167fc5
439,1295,19249,4,2019-03-30,1,false,61feed87-6534-437e-ab59-3132d8535c9b
440,1596,19249,5,2019-03-30,2,false,fbbe5d66-4b42-4eae-9260-d5d895be6143
441,1690,19249,6,2019-03-30,1,false,e0ecbded-d545-4bf4-afb9-101cb5338a1c
442,1755,19249,7,2019-03-30,3,false,4d64867d-f725-4a78-ba2b-1c61dd82c291
443,1690,19249,8,2019-03-30,4,false,95c53656-4735-49ec-b2db-46d3ae67522a
444,1789,19249,9,2019-03-30,4,true,34475ea3-edb3-45b6-9804-731ad8119425
445,1250,19249,10,2019-03-30,3,false,71e2d22f-5f62-4b33-8759-cfda24f9a9f5
446,1954,10093,1,2019-03-30,4,false,1f19e80f-a83a-450d-bb71-e021da11d7a0
447,1039,10093,2,2019-03-30,4,false,1b72a71b-ed41-4d38-9d37-903bcb9b3265
448,1034,10093,3,2019-03-30,3,false,d15b99c8-e5f6-428c-82a6-b1ed023b720e
449,1667,10093,4,2019-03-30,4,false,17058df2-73f8-4e6d-a931-1fd37d553213
450,1434,10093,5,2019-03-30,4,false,7131549f-1fae-4dcd-9c3c-f22468834366
451,1954,10093,6,2019-03-30,2,false,9aebd22d-318c-4048-a65e-7dbea12a3bdb
452,1434,10093,7,2019-03-30,4,true,aa4cc8e0-ea8b-46ef-8742-d33aab1bfb35
453,1034,12818,1,2019-03-30,4,false,28cb9280-752d-4e6a-8f02-685ff41e58b1
454,1701,12818,2,2019-03-30,2,false,f80f5402-817b-4f75-b5b5-e5e3909ddd76
455,1859,12818,3,2019-03-30,1,false,071d6c2e-3abb-4a06-b298-657f124a5c26
456,1250,12818,4,2019-03-30,4,false,c3a557eb-3d34-44ce-a2d5-f40a98f8c63b
457,1434,12818,5,2019-03-30,3,false,5031ecce-22ff-4de6-ac0a-e8718b7b8985
458,1399,12818,6,2019-03-30,4,true,5347e17e-5720-48c4-962f-cfff8315dd6c
459,1690,15868,1,2019-03-30,4,false,3849390a-754a-4b2e-aa7b-cf13941c4349
460,1859,15868,2,2019-03-30,3,false,40824a1c-9304-4090-acdd-e7ec6032641d
461,1927,15868,3,2019-03-30,3,true,b0d6aee1-ac00-4a79-b054-7ca9156bd0af
462,1927,10888,1,2019-03-30,2,false,ca65dc53-bb51-4f2f-b532-be9fd3e2bdc0
463,1674,10888,2,2019-03-30,2,false,c6061abc-f467-41e5-93c3-9bc426987f5e
464,1463,10888,3,2019-03-30,2,false,39bf238c-8490-4804-80eb-c8fe6633245b
465,1809,10888,4,2019-03-30,4,false,b9f9d883-94ba-43b1-a3bc-967a242ae46b
466,1902,10888,5,2019-03-30,2,false,2f3bb8dc-a0cf-4c7f-b799-b9c43b6aee57
467,1960,10888,6,2019-03-30,1,true,a10f4f9f-4c62-4dc0-b85e-4d6641184736
468,1809,18760,1,2019-03-30,1,false,390086b2-3ddb-4cdd-ad43-b5ec9068af38
469,1403,18760,2,2019-03-30,3,false,83523ad9-1333-4844-b9fd-122e65628d31
470,1596,18760,3,2019-03-30,4,false,58fe0127-b818-4ce2-a018-02e5dd504a11
471,1960,18760,4,2019-03-30,1,true,bb01a8da-ce9d-45d8-857d-c56e55cf15da
472,1902,10827,1,2019-03-30,1,false,a427e079-02d0-45e4-ad15-c2d71e0ae820
473,1954,10827,2,2019-03-30,1,false,14b9979b-9c51-4481-b199-8c5be166706a
474,1399,10827,3,2019-03-30,1,false,ee582b6f-353f-417d-aea0-e491ebac2ddf
475,1034,10827,4,2019-03-30,2,false,0c7a5805-a37b-40f6-939b-c9fe06a9b90a
476,1128,10827,5,2019-03-30,3,false,814e041b-bfb6-49f1-8aa6-dc199621032c
477,1317,10827,6,2019-03-30,2,false,d3185714-9d2d-4478-8ab2-f4d79b7b15e3
478,1809,10827,7,2019-03-30,4,false,c7b8c2a2-204a-41e9-86ab-18797ed8c4ae
479,1674,10827,8,2019-03-30,3,false,8ec1c291-932c-468b-af86-7be565c78c7b
480,1596,10827,9,2019-03-30,3,true,59e39581-0098-47db-b040-1c70801180ad
481,1317,10827,10,2019-03-30,4,false,19f57f79-e9cc-4c48-9427-53d92021b5db
482,1034,15303,1,2019-03-30,4,false,4305d67c-a3ea-4448-8fa1-634255e1c995
483,1789,15303,2,2019-03-30,2,false,ed44eaf1-b231-4523-9377-ed7d73abbde6
484,1674,15303,3,2019-03-30,3,false,3d7b2190-13d0-4337-9f26-1c0a754350b6
485,1317,15303,4,2019-03-30,1,false,c4aafa3e-ea33-4d1a-b060-4ce3de9ff203
486,1674,15303,5,2019-03-30,4,false,84eb218e-88aa-4fa5-8117-6abe783ebeba
487,1399,15303,6,2019-03-30,1,false,d886ab2f-e63e-436c-976f-74262bedf983
488,1755,15303,7,2019-03-30,2,false,7b317909-3b7a-4fa6-887e-dd912484b7d9
489,1034,15303,8,2019-03-30,3,false,52a42851-a819-4100-9a9f-9448808c9be1
490,1463,15303,9,2019-03-30,1,true,5a55a297-75ed-49c2-ac8b-433ddc8965fb
491,1902,15303,10,2019-03-30,4,false,5130bec6-9d2e-4014-907a-7c2fadec1fb2
492,1902,10988,1,2019-03-30,2,false,30d47f53-0d22-498d-ab45-b73806f0914e
493,1690,10988,2,2019-03-30,4,false,613031e2-5894-44f0-af34-c8afb96f88e0
494,1039,10988,3,2019-03-30,2,false,2284379d-0b32-4dc3-a922-3f841d52a14b
495,1674,10988,4,2019-03-30,1,false,9a8b29ff-25bf-428e-959f-142107fef399
496,1403,10988,5,2019-03-30,3,false,5e1b4892-dee4-45a5-98b7-ee3e60599ab0
497,1295,10988,6,2019-03-30,1,false,964802b1-88a1-4348-ad09-e525a53d5b17
498,1667,10988,7,2019-03-30,2,true,0bb894ab-5873-442b-b214-7b760da67bf3
499,1927,10717,1,2019-03-30,1,false,b91446d3-6772-48f3-a658-0abb2a165c60
500,1434,10717,2,2019-03-30,3,false,ac55ad81-6423-4058-bc90-76694646f67b
501,1809,10717,3,2019-03-30,4,false,e520ea2e-023c-45bf-86c8-afffe860a692
502,1796,10717,4,2019-03-30,1,false,74592075-1ce4-4419-9373-4c57bebd4011
503,1034,10717,5,2019-03-30,1,false,46c032b1-8d98-44b2-bd3b-dfb7fc93aa62
504,1070,10717,6,2019-03-30,4,false,40acfc09-3bab-4504-afc1-bb6f04efb379
505,1039,10717,7,2019-03-30,1,false,2dead0d9-f29c-4b66-98c7-c5cc481c9475
506,1039,10717,8,2019-03-30,3,false,a02dde90-f3c9-4775-bf12-ded46019815f
507,1927,10717,9,2019-03-30,4,true,873f81d1-dd5b-4d75-b72c-4eebf90e70e7
508,1463,10717,10,2019-03-30,4,false,aaa3b59d-ceea-416d-a527-4bf489fa9d78
509,1317,19167,1,2019-03-30,4,false,07cfdb75-7174-4f9e-900a-29e2c1da9b55
510,1399,19167,2,2019-03-30,2,false,da70379a-d109-4678-afd6-4b251ec032ef
511,1674,19167,3,2019-03-30,4,false,c30f1e5d-bb34-4baf-9f06-282a91113451
512,1902,19167,4,2019-03-30,1,false,1897fb88-0acb-40c5-a06b-bba28aa54ca9
513,1674,19167,5,2019-03-30,1,false,74a22cac-dd5d-4f61-b7f8-157122251a89
514,1674,19167,6,2019-03-30,1,true,761231c4-a568-4d1a-a68a-0763ec3e3443
515,1667,18137,1,2019-03-30,4,false,31d42eef-a935-46c4-aea7-6034bd54ab87
516,1403,18137,2,2019-03-30,4,false,317c1321-5516-4644-bea6-88242ffea403
517,1039,18137,3,2019-03-30,1,false,44523997-e59a-4034-b9fd-d792b7396e65
518,1755,18137,4,2019-03-30,2,true,c28db9eb-112d-431c-8a2b-a1971d779d88
519,1809,13797,1,2019-03-30,2,false,edc9ac60-f4b5-464b-8ace-c75f2748871f
520,1317,13797,2,2019-03-30,2,false,b936693b-07d5-489c-bd57-67b34b2b642d
521,1034,13797,3,2019-03-30,1,false,4152a425-fdd2-41a1-80c2-f8beae0945b8
522,1927,13797,4,2019-03-30,4,false,64322232-8dad-4a1f-b223-e88136b43dd0
523,1596,13797,5,2019-03-30,1,false,8c9e4405-5018-4718-bf72-b9f6b032cc76
524,1701,13797,6,2019-03-30,4,false,70010be3-9bf1-4ecd-a922-b36c5aef6b64
525,1596,13797,7,2019-03-30,4,false,87cc98ba-05ff-43e9-8b1b-5b74c3eca7a7
526,1463,13797,8,2019-03-30,2,false,04089e00-2331-4ceb-a93d-8347d1866358
527,1755,13797,9,2019-03-30,2,true,1637ec0e-a50c-43c2-9c01-2aac4cc9e7b5
528,1927,19230,1,2019-03-30,4,false,f202a2d8-0479-49c2-831d-812c69169581
529,1070,19230,2,2019-03-30,4,false,05738e2a-0b35-4a5f-a156-fbdb8eee2017
530,1954,19230,3,2019-03-30,3,false,cf6bb97a-054e-4ae1-ba66-8c5b9e54d125
531,1954,19230,4,2019-03-30,1,false,ce11beb3-1865-4823-922d-8ddf190c1951
532,1902,19230,5,2019-03-30,1,false,2248ccb4-daf7-4ac4-9ade-054bece1d166
533,1960,19230,6,2019-03-30,2,false,45950761-7065-4160-aa8b-adb94564d20c
534,1954,19230,7,2019-03-30,1,false,be5f43fb-2a8f-498e-a94f-cdfaab8e97ad
535,1128,19230,8,2019-03-30,3,false,159398bb-e946-4d99-bbb9-632570c2f286
536,1796,19230,9,2019-03-30,2,true,b7d70563-51d0-401c-bd93-e8190dc5d82a
537,1701,19230,10,2019-03-30,1,false,9f4e17fd-7ba1-4cbe-967f-cf0de14fe92f
538,1295,13350,1,2019-03-30,2,false,1291d1cc-99ca-4d7f-88cd-04a375f4a7fd
539,1927,13350,2,2019-03-30,2,false,b36e92f5-6650-4415-b298-43edee078db1
540,1859,13350,3,2019-03-30,2,false,98018234-f0c0-4c01-969c-2e07f18b0ead
541,1789,13350,4,2019-03-30,1,false,9c4eec99-488b-4a5a-a643-489f1889698b
542,1954,13350,5,2019-03-30,2,false,36ed0b34-1ed3-461d-8ab6-1b8a696a374e
543,1128,13350,6,2019-03-30,4,false,4aec9595-a91b-480e-af53-dc79926d7d37
544,1902,13350,7,2019-03-30,2,true,43a45225-91ca-426a-9008-598baf3dc7e2
545,1434,18101,1,2019-03-30,1,false,f763ba76-1fcb-4f43-a4ae-52f795655eb8
546,1128,18101,2,2019-03-30,2,false,b8c76049-b25a-4535-a4de-c3326699ba2b
547,1128,18101,3,2019-03-30,2,false,3691c926-f12d-4aba-8eae-7e8a02f6731a
548,1434,18101,4,2019-03-30,2,false,dbb4c893-e48a-400e-9898-843ba1ba7999
549,1960,18101,5,2019-03-30,3,false,c16bc829-4afe-4aca-8692-5f518ab15024
550,1034,18101,6,2019-03-30,1,false,ea9b8526-bff0-4971-878a-1598d82cb4df
551,1463,18101,7,2019-03-30,2,false,be8b90ff-4d3d-412f-b166-d2148dffe96c
552,1434,18101,8,2019-03-30,3,true,c9dadc21-f3e2-4fb1-910d-638e06117b15
553,1690,13274,1,2019-03-30,2,false,55eeced4-1e1c-45c1-976d-619835fc3977
554,1463,13274,2,2019-03-30,1,false,e722c6c6-5f3b-4c20-9915-48008fe9067d
555,1434,13274,3,2019-03-30,4,false,2de9e0f8-4d51-4d3b-b7a1-6497c79b3533
556,1902,13274,4,2019-03-30,3,false,2bb3169d-d278-4124-b079-1d74265df256
557,1859,13274,5,2019-03-30,2,false,4cd7bd34-94e4-4214-a8e1-960af71ebd00
558,1596,13274,6,2019-03-30,1,false,468f41c6-481f-4fb1-9526-5918b66de17b
559,1755,13274,7,2019-03-30,4,true,85cf22c4-94eb-4e52-b5c6-885d8900154a
560,1295,14879,1,2019-03-30,2,false,a580a262-9d4e-4a5d-9920-c54b04f0d0a5
561,1809,14879,2,2019-03-30,2,false,af50ba6e-abed-4328-b8c6-52be8d5faba6
562,1674,14879,3,2019-03-30,1,false,ff9c79a5-4c86-4d8e-888f-30ca4a9f9aac
563,1690,14879,4,2019-03-30,4,false,3710e611-a1fb-453c-9262-79298684d38c
564,1034,14879,5,2019-03-30,3,false,0e3c3349-2bd7-43ef-aded-c615003bca0d
565,1317,14879,6,2019-03-30,4,false,ddda9456-e8e4-4241-8c95-34ee620aa08c
566,1070,14879,7,2019-03-30,2,false,f234a6a9-9b29-4cec-8cf2-1fd32e051cd8
567,1796,14879,8,2019-03-30,3,false,4254bdec-e408-4956-b857-488def495632
568,1463,14879,9,2019-03-30,4,true,701dbde2-3c8f-47b2-a0d5-de6ebb4c7073
569,1954,19807,1,2019-03-30,3,false,dab5ab0f-7fc8-4e8d-993b-c18cd16f944f
570,1463,19807,2,2019-03-30,4,false,f38e6af3-f4f3-46fe-ac27-9e4c57c26bdc
571,1128,19807,3,2019-03-30,4,false,96177ae0-bb12-4208-8266-534550b5b380
572,1902,19807,4,2019-03-30,2,false,bf1a108e-25d0-49cc-98c7-5caca1702365
573,1070,19807,5,2019-03-30,2,false,23cf9a24-6774-4bca-8c4f-6e138bb395c4
574,1128,19807,6,2019-03-30,4,false,f7647581-273c-43da-91b4-b4ae14095d87
575,1070,19807,7,2019-03-30,1,true,ec3f2b71-71fb-4cab-a69c-e4a3c717c879
576,1039,11557,1,2019-03-30,4,false,99ae2601-2380-4e88-85c8-4f5a67678e09
577,1859,11557,2,2019-03-30,3,false,f9f23aa2-ea1b-4770-a72f-a8a6183f4274
578,1701,11557,3,2019-03-30,1,false,8c02c512-2ff4-47d7-a6d7-93d16379b157
579,1434,11557,4,2019-03-30,1,false,f73698eb-441b-4ac2-bf9d-f2af904ec414
580,1796,11557,5,2019-03-30,3,false,bed6f406-7224-44d3-a662-8344796edfac
581,1796,11557,6,2019-03-30,2,true,4d10fff4-cc20-4e3d-b8db-56ae72fd56a9
